k1,k2,k3,k4,construction
14500036,BACC,C44006,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C44006,DH02,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C44006,DH03,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C44011,DH01,45CVC*45CVC- *76-PLAIN
14500036,BACC,C44012,DH01,45CVC*45CVC- *76-PLAIN
14500036,BACC,C44012,DH02,45CVC*45CVC- *76-PLAIN
14500036,BACC,C44013,DH01,45CVC*45CVC- *76-PLAIN
14500036,BACC,C54001,DH01,45CVC*45CVC-PLAIN
14500036,BACC,C54001,DH02,45CVC*45CVC-PLAIN
14500036,BACC,C54001,DH03,45CVC*45CVC-PLAIN
14500036,BACC,C55001,DH01,45CVC*45CVC-PLAIN
14500036,BACC,C55001,DH02,45CVC*45CVC-PLAIN
14500036,BACC,C55002,DH01,45CVC*45CVC-PLAIN
14500036,BACC,C55002,DH02,45CVC*45CVC-PLAIN
14500036,BACC,C55003,DH01,45C.CVC*45C.CVC-PLAIN
14500036,BACC,C55003,DH02,45C.CVC*45C.CVC-PLAIN
14500036,BACC,C55003,DH03,45CVC*45CVC-108*76-161-PLAIN-104 $
14500036,BACC,C55004,DH01,45C.CVC*45C.CVC-PLAIN
14500036,BACC,C55004,DH02,45C.CVC*45C.CVC-PLAIN
14500036,BACC,C55004,DH03,45C.CVC*45C.CVC-PLAIN
14500036,BACC,C55005,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C55005,DH02,45C.CVC*45C.CVC-PLAIN
14500036,BACC,C55005,DH03,45C.CVC*45C.CVC-PLAIN
14500036,BACC,C55005,DH04,45C.CVC*45C.CVC-PLAIN
14500036,BACC,C55006,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C55006,DH02,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C55006,DH03,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C55007,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C55008,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C55008,DH02,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C55008,DH03,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C55008,DH04,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C55009,DH01,45CVC*45CVC- *76-PLAIN
14500036,BACC,C55009,DH02,45CVC*45CVC- *76-PLAIN
14500036,BACC,C55009,DH03,45CVC*45CVC- *76-PLAIN
14500036,BACC,C55012,DH01,45CVC*45CVC- *76-PLAIN
14500036,BACC,C55013,DH01,45CVC*45CVC- *76-PLAIN
14500036,BACC,C55013,DH02,45CVC*45CVC- *76-PLAIN
14500036,BACC,C55014,DH01,45CVC*45CVC-PLAIN
14500036,BACC,C55015,DH02,45CVC*45CVC- *76-PLAIN
14500036,BACC,C66001,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C66001,DH02,45C.CVC*45C.CVC-PLAIN
14500036,BACC,C66002,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C66003,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,C66005,DH01,45CVC*45CVC- *76-PLAIN
14500036,BACC,C66005,DH02,45CVC*45CVC- *76-PLAIN
14500036,BACC,E55001,DH01,45CVC*45CVC-PLAIN
14500036,BACC,E55001,DH02,45CVC*45CVC-PLAIN
14500036,BACC,E66001,DH01,45C.CVC*45C.CVC- *76-PLAIN ENG-STRIPE
14500036,BACC,E66002,DH01,45C.CVC*45C.CVC- *76-PLAIN ENG-STRIPE
14500036,BACC,E66002,DH02,45C.CVC*45C.CVC- *76-PLAIN ENG-STRIPE
14500036,BACC,F21001,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,F21001,DH02,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,S21001,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500036,BACC,S31001,DH01,45C.CVC*45C.CVC- *76-PLAIN
14500037,BACC,F21001,DH01,45C.CVC*45C.CVC-140*68-165-PLAIN 118 $
14500037,BACC,F21001,DH02,45C.CVC*45C.CVC-PLAIN
14500037,BACC,F21001,DH03,45C.CVC*45C.CVC-140*68-165-PLAIN 118 $
14500037,BACC,F21001,DH04,45C.CVC*45C.CVC-PLAIN
14500037,BACC,F21001,DH05,45C.CVC*45C.CVC-140*68-165-PLAIN 118 $
14500037,BACC,F21001,DH06,45C.CVC*45C.CVC-PLAIN
14500037,BACC,F21001,DH07,45C.CVC*45C.CVC-140*68-165-PLAIN 118 $
14500037,BACC,F21001,DH08,45C.CVC*45C.CVC-PLAIN
14500037,BACC,F21001,DH09,45C.CVC*45C.CVC-140*68-165-PLAIN 118 $
14500037,BACC,F21001,DH10,45C.CVC*45C.CVC-140*68-165-PLAIN 118 $
14500037,BACC,F21001,DH11,45C.CVC*45C.CVC-140*68-165-PLAIN 118 $
14500037,BACC,F21001,DH12,45C.CVC*45C.CVC-PLAIN
14500037,BACC,F21001,DH13,45C.CVC*45C.CVC-140*68-165-PLAIN 118 $
14500037,BACC,S21001,DH01,45C.CVC*45C.CVC-PLAIN
14500037,BACC,S21001,DH02,45C.CVC*45C.CVC-140*68-165-PLAIN 118 $
14500037,BACC,S21001,DH03,45C.CVC*45C.CVC-PLAIN
14500038,BACC,F21001,DH01,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH02,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH03,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH04,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH05,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH06,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH07,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH08,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH09,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH10,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH11,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH12,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH13,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH14,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH15,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH16,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH17,45C.CVC*45C.CVC-136*64-168-PLAIN-111 $
14500038,BACC,F21001,DH18,45C.CVC*45C.CVC- *64-PLAIN
14500038,BACC,F21001,DH19,45C.CVC*45C.CVC- *64-PLAIN
14500038,BACC,S21001,DH01,45C.CVC*45C.CVC- *64-PLAIN
14500038,BACC,S21001,DH02,45C.CVC*45C.CVC- *64-PLAIN
14500038,BACC,S21001,DH03,45C.CVC*45C.CVC- *64-PLAIN
14500039,BACC,S21001,DH01,45C.CVC*45C.CVC-134*88-150-DOBBY-TOP BEAM 125 $
14500040,BACC,C33001,DH01,45C.CVC*45C.CVC-134*80-150-PLAIN 121 $
14500040,BACC,C33002,DH01,45C.CVC*45C.CVC-134*80-150-PLAIN 121 $
14500040,BACC,F21001,DH01,45C.CVC*45C.CVC-134*80-150-PLAIN 121 $
14500040,BACC,S21001,DH01,45C.CVC*45C.CVC-134*80-150-PLAIN 121 $
14500040,BACC,S21001,DH02,45C.CVC*45C.CVC-PLAIN
14500040,BACC,S21004,DH05,45C.CVC*45C.CVC- *80-PLAIN
14500040,BAMM,C33005,DH01,45COM.CVC*45COM.CVC
14500040,BAMM,S21003,DH03,45COM.CVC*45COM.CVC
14500040,BAMMJ,C33003,DH01,45COM.CVC*45COM.CVC-*80-PLAIN
14500040,BAMMJ,C33003,DH02,45COM.CVC*45COM.CVC-*80-PLAIN
14500040,BAMMJ,C33004,DH01,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMJ,C33005,DH01,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMJ,C33006,DH01,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMJ,C44001,DH01,45COM.CVC*45COM.CVC-134*80-150-PLAIN 121 $
14500040,BAMMJ,C44002,DH01,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMJ,C44003,DH01,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMJ,F21001,DH02,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMJ,S21001,DH03,45COM.CVC*45COM.CVC-134*80-150-PLAIN 121 $
14500040,BAMMJ,S21002,DH01,45COM.CVC*45COM.CVC-134*80-150-PLAIN 121 $
14500040,BAMMJ,S21003,DH01,45COM.CVC*45COM.CVC-*80-PLAIN
14500040,BAMMJ,S21003,DH02,45COM.CVC*45COM.CVC-*80-PLAIN
14500040,BAMMJ,S21003,DH03,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMJ,S31001,DH01,45COM.CVC*45COM.CVC-134*80-150-PLAIN 121 $
14500040,BAMMJ,S31002,DH01,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMK,C33005,DH01,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMK,C33006,DH01,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMK,C44003,DH01,45COM.CVC*45COM.CVC- *80-PLAIN
14500040,BAMMK,S21003,DH03,45COM.CVC*45COM.CVC- *80-PLAIN
14500042,BACC,C22001,DH01,45C.PC*45C.PC-112*76-147-PLAIN 104 $
14500043,BAMM,C22001,DH01,45COM.CVC*45COM.CVC-122*72-156-PLAIN-106 $
14500044,BACCA,C33014,DH01,45C.CVC*2/30C.CVC
14500044,BACCA,C33015,DH01,45C.CVC*2/30C.CVC
14500044,BACCA,C33016,DH01,45C.CVC*2/30C.CVC
14500044,BACCA,C33016,DH02,45C.CVC*2/30C.CVC
14500044,BACCA,C33017,DH01,45C.CVC*2/30C.CVC
14500044,BACCA,C44004,DH01,45C.CVC*2/30C.CVC
14500044,BACCA,S31008,DH01,45C.CVC*2/30C.CVC
14500044,BACCA,S31009,DH01,45C.CVC*2/30C.CVC
14500045,BACC,C22001,DH01,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C22001,DH02,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C22001,DH03,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C22001,DH04,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C22002,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C22003,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C22004,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C22004,DH02,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C22005,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C22006,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C22007,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C22007,DH02,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C22008,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C23001,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C23001,DH02,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C33001,DH01,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C33001,DH02,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C33001,DH03,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C33002,DH01,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C33002,DH02,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C33003,DH01,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C33003,DH02,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,C33004,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C33005,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C33006,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C33007,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C44001,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C44001,DH02,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C44002,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,C55001,DH01,45C.CVC*45C.CVC-110*72-164-PLAIN-102 $
14500045,BACC,F12001,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,S21001,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,S21002,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500045,BACC,S31001,DH01,45C.CVC*45C.CVC- *74-PLAIN
14500046,BACC,C22001,DH01,45C.CVC*2/30C.CVC-OXFORD
14500046,BACC,C33001,DH01,45C.CVC*2/30C.CVC-114*50-151-OXFORD-148 $
14500046,BACC,C33002,DH01,45C.CVC*2/30C.CVC-114*50-151-OXFORD-148 $
14500046,BACC,C33003,DH01,45C.CVC*2/30C.CVC-OXFORD
14500046,BACC,C44001,DH01,45C.CVC*2/30C.CVC-114*50-151-OXFORD-148 $
14500046,BACC,C44001,DH02,45C.CVC*2/30C.CVC-114*50-151-OXFORD-148 $
14500046,BACR,C22001,DH01,45C.CVC*30/2R.CVC-OXFORD
14500046,BACR,C22001,DH02,45C.CVC*30/2R.CVC-OXFORD
14500046,BACR,C44002,DH01,45C.CVC*30/2R.CVC-OXFORD
14500048,BACC,S21001,DH01,45C.CVC*45C.CVC-130*80-152-3/1 S TWILL 112 $
14500048,BACC,S21001,DH02,45C.CVC*45C.CVC-130*80-152-3/1 S TWILL 112 $
14500049,BACC,S21001,DH01,45C.PC*45C.PC-126*80-150-PLAIN 122 $
14500049,BACC,S41001,DH01,45C.PC*45C.PC-126*80-150-PLAIN 122 $
14500049,BAMMJ,C22001,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500049,BAMMJ,C22002,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500049,BAMMJ,C33001,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500049,BAMMJ,F21001,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500049,BAMMJ,F21001,DH02,45COM.PC*45COM.PC- *80-PLAIN
14500049,BAMMJ,S31001,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500049,BAMMJ,S41002,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500049,BAMMJ,S51001,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500050,BACC,W11001,DR01,45C.CVC*45C.CVC-132*80-148-DOBBY 116 $
14500051,BACC,S21001,DH01,45C.CVC*45C.CVC-125*90-150-PLAIN 120 $
14500052,BACC,W11001,DH01,45C.CVC*45C.CVC-134*80-156-DOBBY 120 $
14500053,BACC,W11001,DH01,45C.CVC*45C.CVC- *90-DOBBY
14500054,BACC,W11001,DH01,45C.CVC*45C.CVC-114*80-148-2/1 S TWILL 110 $
14500055,BACC,S21001,DH01,45C.PC*45C.PC-
14500056,BACC,S21001,DH01,45C.CVC*45C.CVC-148*80-148-DOBBY 108 $
14500057,BACCJ,S12001,DH01,45C.CVC*45C.CVC- *90-DOBBY
14500058,BACCJ,C22001,DH01,45C.CVC*45C.CVC- *80-2/2 Z TWILL
14500059,BACC,W11001,DH01,45C.PC*45C.PC-132*72-150-PLAIN 115 $
14500059,BACC,W11001,DH02,45C.PC*45C.PC-132*72-150-PLAIN 115 $
14500059,BACC,W11001,DH03,45C.PC*45C.PC-132*72-150-PLAIN 115 $
14500059,BAMM,C22001,DH01,45COM.PC*45COM.PC-
14500059,BAMMJ,C22001,DH01,45COM.PC*45COM.PC-*72-PLAIN
14500059,BAMMJ,C33001,DH01,45COM.PC*45COM.PC-*72-PLAIN
14500059,BAMMJ,S21001,DH01,45COM.PC*45COM.PC-*72-PLAIN
14500059,BAMMK,C22001,DH01,45COM.PC*45COM.PC-*72-PLAIN
14500060,BACC,S41001,DH01,"45C.PC*30C.PC- *68-2/1,S TWILL"
14500061,BACCJ,C22001,DH01,45PC+2/80PC*45PC+2/80PC- *72-PLAIN
14500061,BACCK,C22001,DH01,45PC+2/80PC*45PC+2/80PC- *72-PLAIN
14500062,BACC,C44001,DH01,45C.CVC*45C.CVC-130*80-152-2/2 S TWILL 115 $
14500062,BAMMJ,C44002,DH01,45C.CVC*45C.CVC-130*80-152-2/2 S TWILL 115 $
14500064,BAMM,C22005,DH01,45COM.PC*45COM.PC-
14500064,BAMM,C22005,DH02,45COM.PC*45COM.PC-112*78-161.72-PLAIN
14500064,BAMM,C22005,DH03,45COM.PC*45COM.PC-112*78-161.72-PLAIN
14500064,BAMM,C33003,DH01,45COM.PC*45COM.PC-
14500064,BAMM,S31002,DH01,45COM.PC*45COM.PC-
14500064,BAMM,S31003,DH01,45COM.PC*45COM.PC-112*78-161.72-PLAIN
14500064,BAMM,S31004,DH01,45COM.PC*45COM.PC-112*78-161.72-PLAIN
14500064,BAMM,S31005,DH01,45COM.PC*45COM.PC-112*78-161.72-PLAIN
14500064,BAMMJ,C22001,DH01,45COM.PC*45COM.PC-122*80-148-PLAIN 110 $
14500064,BAMMJ,C22002,DH01,45COM.PC*45COM.PC-122*80-148-PLAIN 110 $
14500064,BAMMJ,C22002,DH02,45COM.PC*45COM.PC- *80 -PLAIN
14500064,BAMMJ,C22002,DH03,45COM.PC*45COM.PC- *80 -PLAIN
14500064,BAMMJ,C22003,DH01,45COM.PC*45COM.PC- *80 -PLAIN
14500064,BAMMJ,C22004,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,C22005,DH01,45COM.PC*45COM.PC- *80 -PLAIN
14500064,BAMMJ,C22005,DH02,45COM.PC*45COM.PC- *80 -PLAIN
14500064,BAMMJ,C22005,DH03,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,C33001,DH01,45COM.PC*45COM.PC-122*80-148-PLAIN 110 $
14500064,BAMMJ,C33001,DH02,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,C33002,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,C33003,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,C33004,DH01,45COM.PC*45COM.PC-122*80-148-PLAIN 110 $
14500064,BAMMJ,C33004,DH02,45COM.PC*45COM.PC-122*80-148-PLAIN 110 $
14500064,BAMMJ,F21001,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,F21001,DH02,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,S21001,DH01,45COM.PC*45COM.PC-122*80-148-PLAIN 110 $
14500064,BAMMJ,S21002,DH01,45COM.PC*45COM.PC- *80 -PLAIN
14500064,BAMMJ,S21003,DH03,45COM.CVC*45COM.CVC- *80-PLAIN
14500064,BAMMJ,S31001,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,S31002,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,S31003,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,S31004,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMJ,S31005,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMK,C22002,DH03,45COM.PC*45COM.PC- *80 -PLAIN
14500064,BAMMK,C22005,DH01,45COM.PC*45COM.PC- *80 -PLAIN
14500064,BAMMK,C22005,DH02,45COM.PC*45COM.PC- *80 -PLAIN
14500064,BAMMK,C33003,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMK,C33004,DH01,45COM.PC*45COM.PC-122*80-148-PLAIN 110 $
14500064,BAMMK,C33004,DH02,45COM.PC*45COM.PC-122*80-148-PLAIN 110 $
14500064,BAMMK,S31002,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMK,S31003,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMK,S31004,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500064,BAMMK,S31005,DH01,45COM.PC*45COM.PC- *80-PLAIN
14500065,BAMMJ,S12001,DH01,45COM.CVC*45COM.CVC EXTRA WIDTH
14500066,BAMMJ,S21001,DH01,45COM.CVC*45COM.CVC- *80-165.08-DOBBY
14500067,BAMMJ,W11001,DH01,45COM.CVC*45COM.CVC- *104-DOBBY
14500068,BAMMJ,C22001,DH01,45COM.CVC*45COM.CVC- *90-PLAIN
14500070,SALE,W11001,DH01,45C.CVC*40COM- *72-PLAIN
14500070,SALE,W11001,DH02,45C.CVC*40COM- *72-PLAIN
14500070,SALE,W11001,DH03,45C.CVC*40COM- *72-PLAIN
14500070,SALE,W11001,DH04,45C.CVC*40COM- *72-PLAIN
14500070,SALE,W11001,DH05,45C.CVC*40COM- *72-PLAIN
14500070,SALE,W11001,DH06,45C.CVC*40COM- *72-PLAIN
14500070,SALE,W11001,DH07,45C.CVC*40COM- *72-PLAIN
14500070,SALE,W11001,DH08,45C.CVC*40COM- *72-PLAIN
14500070,SALE,W11001,DH09,45C.CVC*40COM- *72-PLAIN
14500070,SALE,W11001,DH10,45C.CVC*40COM- *72-PLAIN
14500071,BAMMJ,W11001,DH01,45COM.CVC*45COM.CVC- *90-DOBBY
14500071,BAMMJ,W11001,DH02,45COM.CVC*45COM.CVC-137*90-154-DOBBY 121 $
14500071,BAMMJ,W11001,DH03,45COM.CVC*45COM.CVC- *90-DOBBY
14500072,BAMMJ,S12001,DH01,45COM.CVC*45COM.CVC-195*124-152-DOBBY 180 $
14500074,BAMM,W11001,DH01,45COM.CVC*45COM.CVC- *110-2/2 MATT
14500075,BACC,S21001,DH01,45C.CVC*45C.CVC-112*72-147-DOBBY 105 $
14500076,BACC,S21001,DH01,45C.CVC*45C.CVC- *72-DOBBY
14500078,BACCJ,S21001,DH01,45C.PC*45C.PC- *80-DOBBY-27.12.001
14500079,BAMMJ,S21001,DH01,45COM.PC*45COM.PC- *80-DOBBY
14500080,BACCN,W11001,DH01,45C.CVC*2/30C.CVC-134*52-152-OXFORD 162
14500081,BACCN,S21001,DH01,45C.CVC*14C.CVC-100*52-152-OXFORD 148
14500082,BAMMJ,C22001,DH01,45COM.PC*45COM.PC-124*90-158-DOBBY 122
14500083,BAMMJ,W11001,DH01,45COM.PC*45COM.PC-132*90-154-ROYAL OXFORD 127 $
14500083,BAMMJ,W11001,DH02,45COM.PC*45COM.PC-132*90-154-ROYAL OXFORD 127 $
14500085,BACC,F21001,DH01,45C.CVC*45C.CVC- *84-DOBBY-CREPE
14500086,BACC,F21001,DH01,45C.PC*45.C.PC- -PLAIN
14500087,BACC,S41001,DH01,45C.PC*45C.PC-156*66 151-OXFORD 128
14500089,BAMM,S21001,DH01,45COM.CVC*45COM.CVC- -PLAIN
14500089,BAMMJ,F12001,DH01,45COM.CVC*45COM.CVC-128*80*155-PLAIN 119 $
14500089,BAMMJ,F21001,DH01,45COM.CVC*45COM.CVC-128*80*155-PLAIN 119 $
14500089,BAMMJ,F21001,DH02,45COM.CVC*45COM.CVC-128*80*155-PLAIN 119 $
14500089,BAMMJ,F21001,DH03,45COM.CVC*45COM.CVC-128*80*155-PLAIN 119 $
14500090,BACC,C33001,DH01,45C.PC*45C.PC-112*68-164.11-PLAIN
14500090,BACCJ,C33001,DH01,45C.PC*45C.PC-118*70*153-PLAIN 110
14500090,BACCJ,C33001,HH01,DISCARDED
14500090,BAMMJ,C22001,DH01,45COM.PC*45COM.PC- -PLAIN
14500090,BAMMJ,C33002,DH01,45COM.PC*45COM.PC- *70-PLAIN
14500090,BAMMJ,S31001,DH01,45COM.PC*45COM.PC- -PLAIN
14500091,BACC,C33001,DH01,45C.PC+2/80COM.PC*45C.PC+2/80COM.PC-112*68-164.14-PLAIN
14500091,BACCJ,C33001,DH01,45C.PC+2/80COM.PC*45C.PC+2/80COM.PC-118*70*155-PLAIN 111
14500092,BAMM,W11001,DH01,45COM.PC*45COM.PC-
14500092,BAMMJ,W11001,DH01,45COM.PC*45COM.PC-130*90*153-ROYAL OXFORD-125
14500093,BACC,C22001,DH01,45C.PC*24SPX(40D)-148*78*146-2/2 S TWILL 192
14500093,BACC,C22001,DH02,45C.PC*24SPX(40D)-148*78*146-2/2 S TWILL 192
14500094,BACC,F21001,DH01,45C.CVC*45C.CVC-120*80*153-PLAIN 115 $
14500095,BACC,W11001,DH01,45C.CVC*45C.CVC- *80-DOBBY
14500097,BACC,C22001,DH01,45C.CVC*45C.CVC- -DOBBY-32.08.004
14500099,BACR,W11001,DH01,45C.CVC*30/2R.CVC-104*50*159-OXFORD 147
14500099,BACR,W11001,DH02,45C.CVC*30/2R.CVC-104*50*159-OXFORD 147
14500100,BACC,C55001,DH01,45C.CVC*45C.CVC- *92-PLAIN
14500102,BACC,W11001,DH01,45C.CVC*45C.CVC- *80-DOBBY-16.16.025
14500106,BAMMJ,S31001,DH01,45COM.PC+2/80COM.PC*45COM.PC- *70-PLAIN
14500107,BAMM,C22001,DH01,45COM.CVC+2/80GRINDLE*45COM.CVC+2/80GRINDLE- *90-DOBBY
14500109,BAMMJ,C33001,DH01,45COM.PC+2/80COM.PC*45COM.PC+2/80COM.PC- -DOBBY-04.12.010
14500110,BAMM,C22001,DH01,45COM.PC*45COM.PC-124*70-154.92-PLAIN
14500110,BAMMJ,C22001,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500110,BAMMJ,C33001,DH01,45COM.PC*45COM.PC-128*70 150-PLAIN-115
14500110,BAMMJ,C44001,DH01,45COM.PC*45COM.PC- -PLAIN
14500110,BAMMJ,F22001,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500110,BAMMJ,S21001,DH01,45COM.PC*45COM.PC- -PLAIN
14500110,BAMMJ,S31001,DH01,45COM.PC*45COM.PC- -PLAIN
14500111,BAMMJ,S31001,DH01,45COM.PC+2/80COM.PC*45COM.PC- *72-3/1 Z TWILL
14500111,BAMMJ,S41001,DH01,45COM.PC+2/80COM.PC*45COM.PC- *72-3/1 Z TWILL
14500112,BAMMA,F21001,DH02,45COM.PC*45COM.PC-
14500112,BAMMAJ,C33002,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,C33003,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,C44001,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,C44002,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,C44003,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,F21001,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,F21001,DH02,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,F21001,DH03,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,S21002,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,S21003,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMAJ,S31001,DH01,45COM.PC*45COM.PC- *72-PLAIN
14500112,BAMMJ,C22001,DH01,45COM.PC*45COM.PC- *72-PLAIN
